UserId,User_AvgRating,User_VisitCount
14701,4.666666666666667,3
14703,4.5,4
14705,5.0,1
14707,5.0,3
14708,1.0,1
14709,4.0,3
14710,3.5,2
14713,5.0,2
14716,4.0,1
14718,3.0,1
14721,5.0,1
14722,5.0,1
14727,4.0,1
14728,4.0,1
14730,4.75,4
14732,3.0,1
14734,3.0,1
14735,2.0,1
14743,1.0,1
14747,5.0,1
14749,4.5,2
14753,5.0,1
14755,3.6666666666666665,3
14756,5.0,1
14757,4.0,1
14758,5.0,1
14760,4.0,1
14765,4.0,1
14770,5.0,1
14775,5.0,2
14781,4.0,1
14783,5.0,1
14790,5.0,1
14791,5.0,1
14793,5.0,1
14797,4.0,2
14798,4.571428571428571,7
14800,5.0,1
14801,4.75,4
14803,4.0,2
14806,4.5,2
14810,5.0,1
14813,5.0,1
14816,5.0,1
14818,3.3333333333333335,6
14819,4.0,2
14826,3.0,1
14827,4.0,2
14833,5.0,2
14834,5.0,1
14836,4.0,2
14843,3.0,1
14845,5.0,1
14846,4.5,4
14848,5.0,1
14851,4.0,2
14856,5.0,1
14868,4.0,2
14875,4.428571428571429,7
14879,5.0,1
14889,4.0,1
14891,5.0,2
14892,3.0,1
14897,5.0,1
14898,4.0,1
14899,2.0,2
14900,5.0,1
14902,5.0,1
14903,3.6,5
14904,3.0,1
14908,4.0,1
14909,3.3333333333333335,3
14910,5.0,1
14912,4.75,4
14914,2.0,2
14915,4.0,3
14916,3.0,1
14917,4.0,1
14919,4.0,1
14921,5.0,1
14922,5.0,1
14924,5.0,1
14926,5.0,1
14928,4.0,1
14929,3.0,1
14935,3.0,1
14936,5.0,1
14937,5.0,1
14939,4.0,1
14940,4.0,1
14942,3.5,2
14943,4.0,1
14946,5.0,1
14947,4.0,1
14950,4.0,1
14952,5.0,1
14953,4.0,1
14954,5.0,1
14956,3.0,1
14960,5.0,1
14966,4.0,1
14968,5.0,1
14969,4.0,1
14972,5.0,1
14973,5.0,2
14976,4.0,1
14980,5.0,1
14982,5.0,1
14983,5.0,1
14985,3.0,1
14986,4.0,1
14987,4.0,2
14988,5.0,1
14991,2.0,1
14993,4.0,1
14995,5.0,1
14999,3.0,1
15006,3.5,2
15014,4.0,1
15016,4.5,2
15017,5.0,1
15024,3.0,1
15028,5.0,1
15030,5.0,2
15031,4.0,1
15034,4.25,4
15036,4.0,2
15043,3.0,2
15048,3.0,1
15049,2.0,1
15055,5.0,1
15059,5.0,1
15061,4.0,2
15062,5.0,1
15063,4.5,2
15065,3.5,4
15066,4.0,1
15069,5.0,1
15071,5.0,1
15074,4.4,5
15075,4.0,1
15076,5.0,1
15077,1.0,1
15079,4.0,3
15080,4.0,4
15084,5.0,3
15085,4.0,1
15086,3.0,1
15087,4.0,1
15088,5.0,2
15090,4.0,1
15093,3.5,2
15095,4.666666666666667,3
15097,4.0,1
15098,4.0,1
15099,5.0,1
15101,5.0,1
15107,5.0,1
15122,4.0,1
15123,4.0,1
15126,4.5,2
15128,5.0,1
15133,5.0,1
15142,2.0,1
15145,3.0,1
15146,3.0,1
15149,3.5,2
15155,5.0,1
15158,4.0,1
15159,5.0,1
15161,5.0,1
15163,5.0,2
15167,4.0,1
15172,4.0,1
15178,5.0,1
15181,5.0,1
15186,4.333333333333333,3
15187,4.0,2
15188,5.0,1
15196,4.5,2
15209,5.0,1
15211,4.176470588235294,17
15212,5.0,1
15223,5.0,1
15224,4.0,1
15225,3.0,1
15226,4.0,1
15230,3.0,1
15231,5.0,1
15232,5.0,1
15242,4.0,1
15248,5.0,1
15252,4.833333333333333,6
15253,4.0,1
15254,4.5,4
15255,4.0,1
15257,5.0,1
15260,5.0,1
15264,5.0,1
15267,5.0,2
15270,3.0,1
15271,4.0,2
15275,4.0,1
15276,4.0,1
15281,4.625,8
15285,5.0,1
15286,4.0,1
15289,5.0,1
15290,5.0,1
15293,5.0,1
15296,5.0,1
15297,3.0,1
15298,5.0,1
15302,4.0,1
15306,4.0,1
15307,5.0,1
15308,4.0,1
15310,5.0,1
15326,5.0,1
15332,4.0,1
15335,2.5,2
15336,4.0,2
15338,4.0,1
15341,4.0,3
15342,5.0,1
15346,3.0,1
15350,5.0,1
15352,4.5,2
15360,4.5,2
15364,5.0,1
15366,5.0,1
15367,3.0,1
15369,4.0,1
15370,4.666666666666667,3
15371,4.0,1
15372,2.0,2
15376,4.5,2
15377,5.0,1
15380,3.0,1
15384,1.0,1
15386,4.0,1
15390,4.0,1
15396,4.0,1
15398,4.0,1
15402,4.0,1
15405,4.0,2
15409,4.0,3
15410,3.5,2
15411,4.0,2
15415,4.0,3
15416,3.5,2
15417,5.0,1
15418,5.0,1
15431,5.0,1
15433,3.0,2
15439,4.0,2
15442,5.0,1
15445,3.6666666666666665,3
15448,3.0,1
15450,4.0,1
15451,3.0,1
15456,3.0,2
15457,4.0,1
15459,4.0,1
15463,5.0,2
15464,2.0,1
15465,5.0,1
15466,3.6666666666666665,3
15467,5.0,1
15469,3.0,1
15472,5.0,1
15475,4.0,1
15478,2.5,2
15481,5.0,1
15483,4.0,1
15484,5.0,1
15487,4.0,2
15490,5.0,1
15491,3.0,1
15494,5.0,1
15495,4.0,1
15509,3.0,1
15510,5.0,1
15513,5.0,1
15515,5.0,1
15518,5.0,4
15520,5.0,1
15528,4.5,2
15533,5.0,1
15535,3.5,2
15536,5.0,1
15538,5.0,1
15540,3.5,2
15545,3.0,1
15546,4.0,1
15547,4.0,1
15548,4.0,1
15549,5.0,1
15553,4.0,1
15554,4.0,1
15555,4.0,1
15556,3.5,2
15562,4.0,1
15563,4.0,1
15564,4.0,2
15565,4.0,1
15566,5.0,2
15567,5.0,2
15568,3.5,2
15578,4.0,1
15580,4.0,4
15583,5.0,1
15585,5.0,1
15588,4.0,1
15591,3.0,1
15593,5.0,1
15601,2.0,1
15602,1.0,1
15603,5.0,2
15615,4.5,2
15618,5.0,1
15619,4.0,1
15621,4.0,2
15624,5.0,1
15630,3.0,1
15631,5.0,1
15634,3.5,2
15635,4.0,1
15638,5.0,2
15641,1.0,1
15642,5.0,2
15648,5.0,1
15657,5.0,2
15664,3.0,2
15666,4.0,1
15669,5.0,1
15674,5.0,1
15676,5.0,1
15680,5.0,1
15681,4.0,1
15685,4.0,1
15687,3.0,1
15694,3.6666666666666665,3
15697,5.0,1
15707,1.0,1
15709,4.0,1
15710,5.0,1
15712,3.5,2
15718,5.0,1
15719,3.0,2
15725,5.0,2
15726,4.0,1
15728,5.0,1
15729,5.0,1
15731,4.5,2
15732,5.0,1
15733,4.0,1
15735,4.6,5
15737,5.0,1
15740,5.0,1
15742,5.0,1
15744,5.0,1
15746,5.0,1
15747,4.0,2
15748,4.0,1
15750,5.0,1
15757,5.0,2
15762,4.0,1
15763,5.0,1
15766,4.0,1
15770,3.3333333333333335,3
15772,4.333333333333333,3
15773,1.0,1
15774,5.0,1
15775,5.0,1
15776,4.5,4
15778,5.0,1
15779,4.0,3
15782,3.0,3
15783,3.0,1
15786,5.0,1
15789,5.0,1
15791,4.0,1
15794,5.0,1
15798,4.0,1
15803,5.0,1
15804,5.0,1
15805,4.666666666666667,3
15807,3.5,2
15809,5.0,1
15810,2.0,1
15814,5.0,1
15815,3.0,1
15816,3.0,1
15817,5.0,1
15818,5.0,1
15820,4.0,1
15822,4.0,1
15823,5.0,1
15824,2.0,1
15826,3.0,1
15827,5.0,2
15829,5.0,2
15836,4.0,1
15838,5.0,1
15840,4.0,1
15842,4.0,2
15847,4.0,1
15848,1.0,1
15851,3.0,1
15852,5.0,2
15853,3.0,1
15854,5.0,1
15855,4.0,1
15856,4.0,2
15862,4.666666666666667,3
15865,4.0,2
15872,5.0,1
15873,5.0,1
15874,4.5,2
15875,5.0,1
15878,3.5,2
15881,4.0,1
15886,4.0,1
15887,5.0,1
15891,5.0,1
15893,4.0,3
15894,4.0,1
15897,4.0,1
15898,4.0,1
15906,5.0,1
15912,5.0,1
15922,5.0,2
15931,5.0,1
15936,5.0,1
15939,5.0,1
15945,5.0,1
15946,5.0,1
15947,4.0,1
15948,4.5,2
15949,5.0,1
15951,5.0,2
15953,5.0,1
15954,5.0,1
15955,5.0,1
15959,3.0,1
15960,3.0,2
15963,3.0,1
15982,5.0,1
15984,4.5,2
15985,2.0,1
15989,4.0,1
15993,5.0,1
15994,5.0,1
15997,2.0,1
15998,4.0,6
16003,4.0,1
16005,5.0,1
16006,4.5,2
16007,5.0,1
16012,4.0,1
16019,5.0,1
16021,3.75,4
16023,5.0,1
16025,3.0,1
16028,4.0,7
16030,4.0,1
16032,4.0,1
16035,5.0,2
16038,5.0,1
16042,4.0,2
16043,4.5,2
16047,4.0,2
16050,3.0,1
16051,3.0,1
16052,3.0,1
16054,4.0,1
16058,4.0,2
16060,5.0,1
16062,5.0,1
16063,4.0,1
16067,2.0,1
16081,5.0,1
16083,4.0,1
16085,3.0,1
16093,4.5,2
16095,5.0,1
16097,4.0,1
16100,1.0,1
16106,5.0,1
16107,4.0,1
16109,5.0,1
16111,4.0,1
16115,4.666666666666667,3
16118,4.0,1
16127,3.3333333333333335,3
16132,5.0,1
16136,4.0,1
16137,4.0,1
16158,3.0,1
16161,5.0,2
16166,5.0,1
16167,4.0,3
16168,5.0,1
16170,3.0,1
16171,5.0,1
16175,5.0,1
16189,4.0,1
16197,4.0,1
16198,5.0,2
16205,5.0,1
16210,4.0,1
16211,3.0,1
16216,5.0,2
16217,5.0,1
16219,4.0,1
16221,4.0,1
16223,2.0,1
16225,5.0,1
16230,4.0,1
16231,5.0,1
16232,5.0,1
16235,3.5,2
16238,3.0,1
16239,4.0,1
16244,5.0,1
16247,5.0,1
16255,3.0,1
16256,3.0,1
16258,4.0,2
16259,3.0,1
16260,4.0,1
16261,5.0,2
16262,5.0,1
16263,3.0,1
16265,4.0,2
16268,2.0,1
16270,4.0,1
16271,4.0,1
16275,4.0,1
16277,4.0,1
16279,3.5,4
16282,4.0,1
16284,5.0,1
16288,4.5,2
16290,4.0,1
16291,4.0,1
16299,4.0,1
16302,5.0,1
16304,5.0,2
16316,4.0,1
16318,5.0,1
16324,5.0,1
16325,5.0,1
16327,5.0,1
16329,4.0,1
16334,4.0,1
16335,5.0,2
16338,2.0,1
16339,5.0,1
16343,5.0,2
16344,4.0,1
16345,3.0,1
16346,2.0,1
16349,4.5,2
16351,4.0,1
16355,5.0,1
16359,2.5,2
16362,5.0,1
16368,5.0,1
16373,5.0,1
16376,5.0,1
16378,5.0,1
16381,5.0,2
16384,5.0,1
16388,5.0,1
16389,4.5,2
16395,3.0,1
16396,5.0,1
16399,5.0,1
16405,4.0,2
16407,4.0,1
16409,4.666666666666667,3
16418,4.5,2
16419,3.0,1
16420,4.333333333333333,3
16426,5.0,1
16428,3.0,1
16429,5.0,1
16432,5.0,1
16434,4.5,2
16437,5.0,1
16442,4.0,1
16443,4.5,2
16446,4.0,1
16450,5.0,1
16452,5.0,1
16459,4.0,1
16462,5.0,1
16465,5.0,1
16468,3.0,1
16471,4.0,2
16479,4.666666666666667,3
16480,3.0,1
16481,4.0,2
16482,5.0,1
16484,4.5,2
16489,4.0,1
16491,1.0,1
16492,4.0,2
16493,4.0,1
16494,4.333333333333333,3
16498,5.0,1
16501,3.5,2
16504,4.0,1
16505,3.0,1
16507,4.0,1
16508,4.0,2
16510,4.0,1
16511,4.0,1
16514,3.0,1
16515,3.0,1
16517,3.5,2
16523,3.0,1
16527,5.0,1
16532,5.0,2
16534,5.0,1
16535,5.0,1
16536,4.0,2
16540,5.0,2
16541,5.0,1
16542,5.0,2
16544,3.0,1
16554,5.0,1
16555,5.0,1
16556,5.0,1
16557,5.0,1
16560,5.0,2
16561,5.0,1
16568,4.5,2
16571,5.0,1
16572,3.3333333333333335,3
16577,5.0,1
16582,5.0,1
16587,4.0,1
16590,4.0,1
16592,3.0,1
16593,5.0,1
16596,3.0,4
16612,4.0,1
16622,5.0,1
16624,4.0,1
16625,4.0,1
16627,5.0,1
16631,5.0,1
16635,5.0,1
16638,3.0,1
16642,4.0,1
16643,5.0,1
16644,5.0,2
16647,4.0,1
16655,4.0,1
16656,4.0,2
16657,4.25,8
16661,3.0,1
16664,4.333333333333333,3
16667,4.0,1
16669,4.0,1
16671,4.0,1
16672,5.0,2
16675,5.0,1
16676,4.0,1
16682,5.0,1
16687,4.0,1
16688,3.0,1
16691,4.0,2
16694,3.0,1
16698,5.0,1
16700,4.0,1
16710,5.0,1
16711,4.0,1
16713,4.333333333333333,3
16714,5.0,1
16717,4.0,1
16722,3.0,1
16723,5.0,1
16726,2.0,1
16729,4.0,1
16731,5.0,1
16735,5.0,1
16740,4.25,4
16746,5.0,1
16747,5.0,2
16753,5.0,1
16760,5.0,1
16763,4.125,8
16764,4.5,4
16769,5.0,1
16771,4.333333333333333,3
16776,2.0,1
16779,5.0,1
16780,4.5,2
16782,3.5,2
16785,3.0,1
16787,4.5,8
16791,5.0,1
16795,1.6666666666666667,3
16796,4.5,4
16799,4.333333333333333,3
16801,5.0,2
16804,4.666666666666667,3
16805,4.0,1
16813,5.0,1
16815,4.0,1
16816,5.0,1
16817,5.0,1
16818,3.6,5
16820,3.8333333333333335,6
16825,4.0,1
16828,5.0,3
16833,4.0,5
16836,5.0,1
16840,5.0,1
16842,4.0,3
16843,5.0,1
16846,4.0,1
16849,4.0,1
16852,4.0,1
16853,4.333333333333333,3
16856,4.5,2
16860,3.0,1
16861,5.0,2
16862,5.0,2
16865,4.333333333333333,3
16866,5.0,1
16867,5.0,1
16868,4.0,1
16869,4.0,1
16870,4.333333333333333,3
16875,5.0,1
16877,5.0,1
16884,4.0,1
16886,2.5,2
16887,5.0,1
16892,5.0,1
16893,4.5,2
16894,4.0,1
16897,4.0,1
16899,3.0,1
16901,5.0,1
16902,4.5,2
16903,4.666666666666667,3
16907,5.0,1
16917,5.0,1
16922,2.0,2
16924,5.0,3
16926,4.0,1
16928,3.0,1
16937,4.0,2
16938,5.0,1
16940,4.0,1
16947,5.0,1
16950,5.0,1
16951,5.0,1
16953,5.0,1
16954,4.0,1
16958,4.0,1
16961,5.0,1
16962,4.0,1
16963,4.0,3
16965,4.0,1
16967,3.0,1
16971,5.0,1
16972,3.0,1
16974,4.0,1
16975,4.5,2
16978,5.0,1
16981,4.5,2
16982,4.0,1
16985,5.0,1
16986,3.0,2
16989,4.0,2
16990,5.0,1
16995,4.0,2
16999,4.125,8
17000,5.0,1
17003,4.0,1
17004,4.0,1
17006,5.0,1
17008,4.5,2
17011,5.0,1
17018,5.0,2
17023,5.0,1
17028,4.0,3
17029,4.0,2
17032,3.0,1
17033,5.0,4
17036,4.0,1
17039,5.0,1
17042,5.0,1
17044,4.0,1
17047,4.0,2
17049,5.0,1
17050,4.0,2
17059,4.0,1
17062,4.0,1
17063,4.5,2
17065,3.6666666666666665,3
17066,4.0,1
17069,4.0,5
17072,4.0,2
17074,5.0,1
17078,5.0,2
17084,4.333333333333333,3
17085,5.0,1
17091,5.0,1
17092,5.0,1
17093,4.0,2
17101,5.0,1
17105,2.0,1
17110,5.0,4
17117,5.0,2
17119,5.0,1
17120,5.0,1
17122,4.5,2
17123,4.0,1
17129,5.0,1
17137,5.0,1
17138,5.0,1
17141,4.0,1
17145,5.0,1
17146,3.0,1
17151,5.0,1
17155,5.0,1
17157,3.0,1
17160,5.0,1
17161,5.0,1
17162,5.0,1
17163,5.0,1
17164,5.0,1
17166,1.0,1
17167,5.0,1
17169,4.2,5
17177,5.0,1
17194,5.0,1
17195,4.666666666666667,3
17201,1.0,1
17202,4.0,1
17207,4.333333333333333,3
17210,4.0,1
17215,5.0,1
17221,5.0,1
17223,5.0,1
17224,4.0,1
17226,5.0,1
17227,2.0,1
17235,4.75,4
17245,4.0,1
17247,3.0,3
17253,4.0,1
17254,5.0,1
17255,5.0,1
17264,4.0,1
17272,4.0,2
17279,5.0,1
17281,5.0,1
17284,5.0,2
17285,5.0,2
17287,5.0,1
17290,1.0,1
17293,5.0,1
17294,4.5,2
17299,2.0,1
17300,4.0,1
17302,4.0,1
17303,5.0,1
17304,4.0,1
17310,5.0,1
17313,5.0,6
17323,5.0,1
17324,4.0,1
17325,4.0,2
17327,4.0,1
17331,4.0,2
17332,5.0,3
17336,4.0,1
17344,5.0,1
17346,5.0,1
17352,4.0,1
17358,3.8333333333333335,6
17359,4.0,2
17360,5.0,1
17364,5.0,1
17368,5.0,1
17369,5.0,1
17370,3.0,1
17373,3.0,1
17375,4.0,1
17378,4.0,1
17379,4.0,1
17384,5.0,1
17385,4.0,1
17386,3.6666666666666665,3
17387,4.0,1
17390,2.0,1
17392,4.5,2
17393,5.0,2
17395,4.0,1
17401,5.0,1
17402,3.0,1
17409,5.0,2
17411,4.666666666666667,9
17412,5.0,1
17413,4.0,1
17414,5.0,1
17417,4.25,4
17421,5.0,1
17427,5.0,1
17429,4.0,3
17431,5.0,1
17432,4.0,1
17438,3.0,1
17442,4.0,2
17444,4.333333333333333,3
17446,5.0,1
17447,5.0,1
17450,5.0,1
17451,5.0,2
17453,5.0,1
17455,4.0,1
17456,4.0,1
17459,3.0,1
17460,5.0,1
17462,5.0,1
17464,4.0,2
17467,4.5,4
17468,5.0,1
17469,5.0,3
17471,5.0,1
17472,4.0,1
17473,5.0,1
17474,5.0,2
17480,5.0,1
17483,3.0,1
17484,4.0,1
17487,4.0,2
17489,4.0,5
17491,4.0,1
17492,5.0,1
17493,4.0,1
17496,5.0,1
17499,4.0,1
17500,2.0,1
17504,5.0,1
17505,4.0,1
17506,5.0,1
17507,2.0,3
17508,4.5,2
17509,5.0,2
17510,4.0,1
17511,5.0,2
17516,4.0,1
17526,5.0,1
17536,4.0,1
17537,5.0,1
17538,5.0,1
17543,3.0,1
17544,4.0,1
17545,5.0,1
17547,5.0,1
17562,4.0,1
17563,4.0,1
17569,4.5,2
17571,4.0,1
17575,3.0,1
17576,5.0,1
17577,5.0,1
17582,5.0,1
17585,3.5,2
17586,5.0,1
17587,4.0,1
17589,4.0,1
17593,4.666666666666667,3
17595,4.5,2
17596,5.0,1
17597,3.5,2
17598,4.0,1
17602,4.75,4
17603,4.0,1
17609,4.0,1
17612,5.0,1
17614,4.0,1
17616,3.0,1
17617,5.0,1
17618,4.0,3
17620,4.0,1
17624,4.2,5
17625,1.0,1
17626,2.0,2
17628,5.0,1
17629,4.0,1
17631,5.0,1
17632,4.0,3
17641,4.5,2
17643,4.0,1
17652,5.0,2
17657,3.5714285714285716,7
17662,4.0,1
17663,3.0,1
17664,3.0,2
17665,3.0,1
17666,4.0,1
17672,4.0,2
17677,3.0,1
17678,5.0,1
17679,5.0,3
17687,5.0,2
17688,4.0,1
17690,1.0,1
17694,5.0,1
17697,5.0,1
17699,3.0,1
17707,4.0,1
17708,5.0,1
17711,2.3333333333333335,3
17713,5.0,1
17716,4.0,1
17726,5.0,1
17727,4.0,1
17731,5.0,1
17734,5.0,1
17737,3.0,1
17738,4.0,4
17740,5.0,1
17745,5.0,1
17746,5.0,2
17747,4.0,1
17749,5.0,1
17752,5.0,1
17755,4.0,1
17759,4.0,3
17760,3.0,1
17762,1.0,1
17763,4.5,2
17767,3.0,1
17768,2.0,1
17771,4.5,2
17772,4.5,4
17773,5.0,1
17778,3.0,2
17779,5.0,1
17782,4.0,1
17783,5.0,1
17784,5.0,1
17785,3.0,1
17788,5.0,1
17789,5.0,1
17791,5.0,1
17792,5.0,1
17793,4.0,2
17804,4.0,1
17805,4.0,1
17810,4.0,1
17811,5.0,1
17812,5.0,1
17813,4.0,1
17819,3.0,1
17820,5.0,1
17824,5.0,1
17829,5.0,1
17831,5.0,1
17832,4.0,1
17834,2.0,1
17837,3.5,2
17841,4.0,1
17843,4.0,2
17846,5.0,1
17850,3.6666666666666665,3
17852,4.0,1
17853,3.0,1
17854,4.0,1
17855,5.0,1
17858,4.0,1
17859,4.0,1
17864,4.0,1
17869,5.0,1
17877,4.0,3
17878,4.0,1
17884,5.0,1
17885,5.0,1
17886,3.6666666666666665,3
17887,5.0,1
17889,4.0,1
17892,4.5,2
17893,4.5,2
17899,5.0,1
17902,3.0,1
17903,4.0,1
17905,5.0,1
17912,4.0,2
17915,3.0,1
17916,4.0,1
17922,5.0,1
17925,5.0,4
17929,2.0,1
17930,4.5,4
17933,4.0,1
17934,2.0,1
17938,5.0,1
17940,4.5,4
17943,5.0,1
17945,4.0,1
17947,5.0,1
17948,5.0,1
17949,4.0,2
17952,4.0,2
17953,5.0,1
17954,4.0,2
17955,5.0,1
17956,4.0,2
17958,4.0,3
17960,4.5,2
17962,5.0,1
17964,4.0,1
17968,4.0,1
17976,2.0,1
17977,5.0,1
17981,5.0,1
17984,5.0,2
17985,5.0,2
17988,2.0,1
17990,5.0,1
17991,4.0,2
17997,5.0,3
17999,3.0,1
18001,4.0,1
18002,5.0,8
18004,4.0,2
18011,5.0,1
18014,1.0,1
18015,5.0,1
18016,4.0,3
18017,4.666666666666667,3
18018,5.0,2
18020,5.0,1
18022,4.5,2
18023,3.3333333333333335,3
18026,5.0,2
18027,4.333333333333333,3
18029,4.0,1
18032,4.5,2
18034,4.0,2
18040,4.75,4
18042,5.0,2
18043,3.0,1
18047,5.0,1
18051,4.0,2
18052,5.0,1
18054,5.0,1
18055,5.0,1
18056,5.0,1
18059,5.0,1
18067,4.0,1
18068,4.0,1
18074,4.0,1
18077,5.0,1
18078,4.0,1
18083,5.0,1
18085,5.0,1
18088,4.5,4
18089,5.0,1
18092,5.0,1
18100,5.0,1
18105,4.0,2
18106,4.666666666666667,3
18107,4.0,1
18108,1.0,1
18112,5.0,2
18116,4.5,4
18119,4.0,1
18120,4.0,1
18121,3.6666666666666665,3
18122,5.0,2
18124,4.0,1
18127,3.0,1
18128,4.5,2
18134,5.0,1
18135,5.0,2
18137,1.0,1
18138,4.0,1
18140,4.0,1
18142,4.0,1
18149,5.0,1
18153,4.0,2
18154,5.0,1
18156,4.0,1
18157,5.0,1
18158,4.0,1
18160,5.0,1
18166,5.0,2
18168,3.0,1
18170,1.0,1
18175,5.0,1
18178,5.0,1
18181,1.0,1
18182,4.0,2
18186,5.0,1
18187,4.0,1
18191,5.0,1
18193,4.0,1
18194,5.0,2
18197,5.0,1
18198,2.0,1
18200,4.0,1
18202,5.0,1
18206,2.0,1
18208,5.0,1
18213,5.0,1
18215,4.0,1
18216,4.0,2
18217,4.5,2
18218,5.0,1
18221,1.0,1
18228,5.0,3
18231,5.0,1
18232,3.0,1
18233,3.0,1
18234,3.0,1
18237,3.0,1
18238,5.0,1
18240,5.0,1
18242,3.0,1
18243,4.0,1
18244,4.0,1
18246,5.0,2
18250,5.0,2
18253,4.0,1
18258,4.0,1
18264,4.333333333333333,3
18266,4.0,1
18267,5.0,1
18269,3.0,1
18270,5.0,1
18271,1.0,1
18275,4.0,2
18276,3.0,1
18277,4.5,2
18278,5.0,1
18281,4.0,1
18286,3.0,1
18287,5.0,1
18288,4.0,1
18289,5.0,1
18290,3.0,1
18291,2.0,1
18295,4.0,1
18296,4.5,2
18297,5.0,1
18298,5.0,2
18303,5.0,2
18306,4.0,1
18307,4.571428571428571,7
18313,4.5,2
18315,4.0,1
18316,5.0,1
18317,3.0,1
18318,3.8,10
18320,4.0,1
18321,5.0,1
18325,1.25,4
18327,4.0,2
18328,5.0,1
18331,2.0,1
18334,5.0,1
18335,3.0,1
18336,4.0,1
18340,4.0,1
18341,4.0,1
18342,3.0,1
18343,3.0,1
18344,4.0,1
18347,5.0,1
18348,4.5,2
18349,5.0,1
18350,4.0,1
18352,5.0,1
18358,5.0,1
18361,3.0,2
18362,3.5,2
18365,4.0,1
18366,5.0,1
18369,5.0,1
18371,5.0,1
18372,4.0,1
18374,5.0,1
18376,5.0,1
18381,4.0,1
18383,4.0,1
18386,5.0,2
18387,4.0,1
18389,3.0,1
18394,5.0,1
18395,4.333333333333333,3
18396,5.0,1
18402,4.0,1
18403,3.5,2
18404,4.0,2
18405,5.0,1
18407,3.0,1
18410,4.0,1
18411,4.0,4
18412,4.0,1
18413,4.0,1
18414,4.0,14
18418,3.0,1
18419,4.0,1
18420,4.0,1
18426,4.0,1
18427,1.6666666666666667,3
18430,4.0,1
18431,3.6666666666666665,3
18432,5.0,1
18433,4.0,1
18438,4.0,1
18441,3.0,1
18442,5.0,1
18444,5.0,1
18445,3.0,2
18450,4.0,1
18452,2.0,1
18453,4.0,1
18458,5.0,1
18459,3.0,1
18460,4.0,1
18461,3.0,2
18462,4.0,1
18465,5.0,1
18467,3.0,1
18474,3.0,2
18475,5.0,1
18486,4.0,1
18487,2.5,2
18489,5.0,1
18492,5.0,1
18493,4.5,2
18494,5.0,1
18496,5.0,1
18498,5.0,3
18500,4.0,2
18501,4.0,1
18503,3.75,4
18505,4.666666666666667,3
18508,4.0,2
18514,4.0,2
18515,3.6666666666666665,3
18516,5.0,1
18517,4.333333333333333,3
18519,4.0,1
18521,4.0,1
18525,5.0,1
18529,5.0,1
18535,2.0,1
18537,4.0,1
18538,4.0,1
18539,5.0,3
18540,5.0,1
18543,5.0,1
18551,4.5,2
18552,4.0,1
18553,4.0,1
18556,4.5,2
18558,5.0,1
18560,4.0,1
18563,4.0,1
18566,3.5,2
18567,4.0,1
18570,4.0,2
18572,4.5,2
18573,5.0,2
18579,4.0,1
18580,4.0,1
18581,5.0,1
18587,5.0,1
18589,5.0,1
18590,4.0,1
18592,4.333333333333333,6
18593,3.0,1
18595,4.5,2
18600,4.0,1
18602,5.0,1
18604,4.0,1
18605,5.0,1
18616,4.0,3
18617,4.0,2
18618,5.0,1
18620,5.0,1
18621,4.5,2
18626,5.0,1
18628,4.666666666666667,3
18633,5.0,1
18636,5.0,2
18637,4.0,1
18638,4.0,1
18644,2.0,1
18645,4.0,1
18646,4.0,1
18647,4.0,1
18648,5.0,1
18649,5.0,1
18651,5.0,2
18653,4.0,1
18654,3.0,1
18655,3.0,1
18657,4.0,1
18660,5.0,1
18667,1.0,1
18669,5.0,2
18671,4.5,2
18672,4.0,2
18676,4.0,1
18679,5.0,1
18680,5.0,1
18681,5.0,2
18685,3.0,2
18688,2.0,1
18695,4.0,1
18701,4.0,1
18704,4.0,1
18707,3.0,3
18713,4.0,1
18715,3.0,1
18721,5.0,1
18724,5.0,2
18727,5.0,1
18728,3.0,1
18729,5.0,1
18731,5.0,1
18734,4.0,1
18739,4.0,1
18740,4.0,1
18745,4.0,1
18749,5.0,1
18752,5.0,1
18761,5.0,1
18763,4.0,1
18766,3.0,2
18767,4.0,1
18770,4.0,1
18771,4.0,2
18774,3.5,2
18777,4.0,1
18778,5.0,1
18783,3.0,1
18785,4.0,1
18786,2.0,1
18788,4.0,1
18793,5.0,1
18794,5.0,1
18796,4.0,1
18797,3.0,1
18798,4.0,1
18799,5.0,1
18807,5.0,1
18808,4.833333333333333,6
18810,4.5,2
18812,5.0,3
18813,4.0,1
18816,3.0,2
18818,4.0,1
18822,3.0,1
18825,4.0,4
18837,5.0,1
18838,4.0,1
18840,4.0,1
18841,4.0,1
18846,3.0,1
18853,5.0,1
18857,5.0,1
18858,5.0,2
18863,3.5,2
18868,3.0,1
18870,5.0,1
18874,5.0,1
18877,4.0,1
18879,3.25,4
18884,4.0,1
18885,4.0,1
18887,5.0,1
18890,4.0,1
18892,4.0,1
18897,5.0,1
18899,5.0,2
18902,5.0,1
18903,3.5,2
18905,4.6,5
18909,3.5,2
18919,1.0,1
18927,3.3333333333333335,3
18928,3.0,2
18931,5.0,1
18935,5.0,1
18940,4.0,1
18942,4.0,1
18946,4.75,4
18948,3.0,1
18950,4.0,1
18954,4.0,2
18956,5.0,1
18957,5.0,1
18963,5.0,1
18969,3.0,2
18978,4.0,2
18983,4.0,1
18984,2.0,1
18988,4.0,1
18997,4.25,4
18999,2.0,1
19000,4.0,1
19002,3.0,1
19004,3.0,1
19005,5.0,1
