UserId,ContinentId,RegionId,CountryId,CityId,City,CountryId_geo,Country,RegionId_geo,Region,ContinentId_geo,Continent
12236,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12238,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12241,2,8,51,1522,Napa,51.0,United States,8.0,Northern America,2.0,America
12242,3,14,101,3013,Bali,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12243,5,21,163,521,Southampton,48.0,Canada,8.0,Northern America,2.0,America
12246,5,17,131,6129,Bucharest,131.0,Romania,17.0,Central Europe,5.0,Europe
12247,5,21,163,521,Southampton,48.0,Canada,8.0,Northern America,2.0,America
12250,5,20,151,6867,Milan,151.0,Italy,20.0,Southern Europe,5.0,Europe
12251,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12256,5,21,163,8904,St. Albans,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12258,5,20,157,7161,sant andreu de llavaneres,157.0,Spain,20.0,Southern Europe,5.0,Europe
12259,3,14,101,3285,Ubud,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12260,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12262,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12263,5,21,159,7494,Paris,159.0,France,21.0,Western Europe,5.0,Europe
12264,5,17,131,6155,Timisoara,131.0,Romania,17.0,Central Europe,5.0,Europe
12266,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12267,2,8,51,1806,San Francisco,51.0,United States,8.0,Northern America,2.0,America
12269,1,4,22,105,Cape Point,22.0,South Africa,4.0,Southern Africa,1.0,Africa
12270,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12273,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12275,4,15,109,4551,Launceston,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12284,5,20,151,6912,Rome,151.0,Italy,20.0,Southern Europe,5.0,Europe
12286,4,15,109,4086,Coolgardie,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12288,2,8,51,394,Houston,48.0,Canada,8.0,Northern America,2.0,America
12293,2,8,50,611,Mexico City,50.0,Mexico,8.0,Northern America,2.0,America
12294,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12295,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12296,3,14,101,3230,Seminyak,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12300,5,21,163,7979,Bath,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12302,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12307,2,8,51,948,Denmark,51.0,United States,8.0,Northern America,2.0,America
12309,3,14,103,3331,Ipoh,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12311,3,14,101,3225,Sanur,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12312,3,12,89,2617,Abu Dhabi,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
12317,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12320,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12322,2,8,50,595,Colima,50.0,Mexico,8.0,Northern America,2.0,America
12324,3,12,89,2627,Fujairah,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
12325,4,15,109,5433,Wyong,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12328,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12329,2,8,51,799,California,51.0,United States,8.0,Northern America,2.0,America
12333,3,12,77,2510,Tehran,77.0,Iran,12.0,Middle East,3.0,Asia
12334,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12337,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12339,3,12,77,2497,Kerman,77.0,Iran,12.0,Middle East,3.0,Asia
12340,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12341,3,14,101,3285,Ubud,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12343,3,14,105,3507,Quezon City,105.0,Philippines,14.0,South East Asia,3.0,Asia
12347,5,21,162,7703,Eindhoven,162.0,Netherlands,21.0,Western Europe,5.0,Europe
12349,2,8,51,1472,Milwaukee,51.0,United States,8.0,Northern America,2.0,America
12350,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12351,3,14,101,3207,Petulu,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12352,3,11,69,2266,Beijing,69.0,China,11.0,East Asia,3.0,Asia
12353,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12355,4,16,115,5572,New Zealand,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
12361,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
12362,3,14,101,3156,Malang,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12367,4,15,109,4428,Inverloch,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12369,4,15,109,5318,Wagga Wagga,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12373,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12375,5,19,145,6677,Lund,145.0,Sweden,19.0,Northern Europe,5.0,Europe
12378,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12386,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12394,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12396,3,14,107,3567,Bangkok,107.0,Thailand,14.0,South East Asia,3.0,Asia
12399,5,21,163,8847,Selby,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12401,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12403,3,14,106,3544,Orchard Road,106.0,Singapore,14.0,South East Asia,3.0,Asia
12404,5,21,163,781,Bristol,51.0,United States,8.0,Northern America,2.0,America
12405,1,4,22,136,Johannesburg,22.0,South Africa,4.0,Southern Africa,1.0,Africa
12407,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12408,5,18,140,6409,Mriya,140.0,Ukraine,18.0,Eastern Europe,5.0,Europe
12410,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12412,3,14,101,3113,Jombang,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12413,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12414,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12418,5,21,163,1011,England,51.0,United States,8.0,Northern America,2.0,America
12419,4,15,109,4382,Hervey Bay,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12422,4,16,115,390,Hamilton,48.0,Canada,8.0,Northern America,2.0,America
12425,1,3,14,52,Cairo,14.0,Egypt,3.0,North Africa,1.0,Africa
12427,5,20,157,7191,Zaragoza,157.0,Spain,20.0,Southern Europe,5.0,Europe
12429,5,17,135,6233,Chur,135.0,Switzerland,17.0,Central Europe,5.0,Europe
12430,3,12,81,2538,Kuwait City,81.0,Kuwait,12.0,Middle East,3.0,Asia
12433,5,21,163,337,Cambridge,48.0,Canada,8.0,Northern America,2.0,America
12436,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12437,4,15,109,4737,Mornington,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12440,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12441,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12444,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12446,5,17,125,5914,Ketsch,125.0,Germany,17.0,Central Europe,5.0,Europe
12447,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12448,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12455,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
12457,5,17,135,6309,Uzwil,135.0,Switzerland,17.0,Central Europe,5.0,Europe
12460,3,14,101,3024,Banten Province,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12461,3,14,101,3260,Surabaya,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12467,4,16,115,1546,New Plymouth,51.0,United States,8.0,Northern America,2.0,America
12472,4,15,109,4108,Cowra,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12473,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12476,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12482,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
12483,3,14,101,3140,Kuta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12493,3,13,93,2819,Mumbai,93.0,India,13.0,South Asia,3.0,Asia
12496,3,12,87,2575,Jeddah,87.0,Saudi Arabia,12.0,Middle East,3.0,Asia
12499,3,14,98,2981,Bandar Seri Begawan,98.0,Brunei Darussalam,14.0,South East Asia,3.0,Asia
12500,5,20,152,6969,St. Paul's Bay,152.0,Malta,20.0,Southern Europe,5.0,Europe
12501,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12502,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12506,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12510,4,16,115,5671,Wellington,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
12514,4,15,109,4305,Gold Coast Hinterland,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12517,4,15,109,4551,Launceston,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12518,2,8,51,2111,Williamstown,51.0,United States,8.0,Northern America,2.0,America
12519,2,8,51,1551,New York,51.0,United States,8.0,Northern America,2.0,America
12524,5,21,163,8619,Middlesbrough,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12526,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12527,2,8,50,611,Mexico City,50.0,Mexico,8.0,Northern America,2.0,America
12528,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12529,4,15,109,5399,Wollongong,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12532,2,8,48,545,Toronto,48.0,Canada,8.0,Northern America,2.0,America
12533,2,8,48,554,Vancouver,48.0,Canada,8.0,Northern America,2.0,America
12534,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12535,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12539,2,6,33,231,Havana,33.0,Cuba,6.0,Caribbean,2.0,America
12545,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12549,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12550,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12558,3,14,103,3380,Penang,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12560,3,13,93,2725,Faridabad,93.0,India,13.0,South Asia,3.0,Asia
12573,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12575,3,14,105,3466,Koronadal,105.0,Philippines,14.0,South East Asia,3.0,Asia
12578,2,8,48,565,Vittoria,48.0,Canada,8.0,Northern America,2.0,America
12579,3,14,103,3423,Tanjung Tokong,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12580,2,8,48,371,Edmonton,48.0,Canada,8.0,Northern America,2.0,America
12581,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12583,5,17,135,583,Zurich,48.0,Canada,8.0,Northern America,2.0,America
12586,5,19,141,6486,Silkeborg,141.0,Denmark,19.0,Northern Europe,5.0,Europe
12587,4,15,109,4976,Port Elliot,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12590,4,15,109,4680,Mermaid Beach,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12596,3,14,105,3527,Tarlac Province,105.0,Philippines,14.0,South East Asia,3.0,Asia
12601,2,8,48,554,Vancouver,48.0,Canada,8.0,Northern America,2.0,America
12603,3,14,105,3477,Makati,105.0,Philippines,14.0,South East Asia,3.0,Asia
12605,4,15,109,4075,Collaroy Beach,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12607,2,8,51,1238,Jacksonville,51.0,United States,8.0,Northern America,2.0,America
12608,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12610,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12618,4,15,109,3886,Bonnells Bay,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12625,4,15,109,4070,Coffs Harbour,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12629,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12630,2,8,51,1376,Los Angeles,51.0,United States,8.0,Northern America,2.0,America
12631,4,15,109,3981,Canberra,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12632,3,14,107,3567,Bangkok,107.0,Thailand,14.0,South East Asia,3.0,Asia
12633,2,8,51,1552,New York City,51.0,United States,8.0,Northern America,2.0,America
12634,5,21,158,7232,Ghent,158.0,Belgium,21.0,Western Europe,5.0,Europe
12636,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12637,5,21,159,7494,Paris,159.0,France,21.0,Western Europe,5.0,Europe
12638,5,21,163,8513,Leeds,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12639,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12640,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12643,2,8,51,1552,New York City,51.0,United States,8.0,Northern America,2.0,America
12644,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12654,4,15,109,161,Newcastle,22.0,South Africa,4.0,Southern Africa,1.0,Africa
12655,5,17,135,6244,Geneva,135.0,Switzerland,17.0,Central Europe,5.0,Europe
12656,4,15,109,4614,Mallacoota,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12657,4,15,109,4231,Evans Head,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12658,1,2,10,37,Kampala,10.0,Uganda,2.0,East Africa,1.0,Africa
12659,4,15,109,5215,Tasmania,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12660,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12665,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12667,4,16,115,5566,Napier,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
12668,4,15,109,4385,Highett,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12669,5,21,163,8185,Crediton,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12670,3,14,107,3567,Bangkok,107.0,Thailand,14.0,South East Asia,3.0,Asia
12672,4,15,109,4967,Point Lonsdale,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12673,4,15,109,3832,Berkeley Vale,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12674,5,21,163,8265,Emsworth,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12681,4,16,115,5506,Christchurch,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
12684,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12686,2,8,51,950,Denver,51.0,United States,8.0,Northern America,2.0,America
12692,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12694,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12702,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12704,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12707,5,20,148,6740,Sofia,148.0,Bulgaria,20.0,Southern Europe,5.0,Europe
12709,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12710,2,8,51,715,Baton Rouge,51.0,United States,8.0,Northern America,2.0,America
12712,5,21,163,8824,Ryton,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12713,5,21,163,1017,Essex,51.0,United States,8.0,Northern America,2.0,America
12721,2,8,51,1265,Kauai,51.0,United States,8.0,Northern America,2.0,America
12722,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12723,3,14,103,3305,Alor Setar,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12728,3,13,93,2819,Mumbai,93.0,India,13.0,South Asia,3.0,Asia
12729,3,13,93,2856,Pune,93.0,India,13.0,South Asia,3.0,Asia
12741,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
12742,3,14,101,3257,Sumba,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12744,2,8,51,1621,Omaha,51.0,United States,8.0,Northern America,2.0,America
12745,2,8,51,785,Brooklyn,51.0,United States,8.0,Northern America,2.0,America
12748,5,21,163,8515,Leicester,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12749,5,20,157,7112,Madrid,157.0,Spain,20.0,Southern Europe,5.0,Europe
12751,5,20,152,6967,Senglea,152.0,Malta,20.0,Southern Europe,5.0,Europe
12752,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12754,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12757,2,8,50,628,Santa Cruz Huatulco,50.0,Mexico,8.0,Northern America,2.0,America
12758,3,12,76,2488,Nicosia,76.0,Cyprus,12.0,Middle East,3.0,Asia
12759,3,14,103,3360,kuantan,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12766,3,12,87,2570,Al Qatif,87.0,Saudi Arabia,12.0,Middle East,3.0,Asia
12768,2,8,51,1806,San Francisco,51.0,United States,8.0,Northern America,2.0,America
12769,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12771,5,21,159,7494,Paris,159.0,France,21.0,Western Europe,5.0,Europe
12773,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12774,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12775,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
12776,5,17,131,6129,Bucharest,131.0,Romania,17.0,Central Europe,5.0,Europe
12780,4,15,109,3915,Brisbane,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12782,5,17,130,6093,Gliwice,130.0,Poland,17.0,Central Europe,5.0,Europe
12783,4,15,109,4983,Port Macquarie,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12788,3,14,101,3074,Depok,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12790,4,16,115,5487,Auckland,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
12791,5,21,162,7857,The Hague,162.0,Netherlands,21.0,Western Europe,5.0,Europe
12792,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12793,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12799,3,14,105,3507,Quezon City,105.0,Philippines,14.0,South East Asia,3.0,Asia
12803,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12804,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12805,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12808,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12809,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12813,3,14,107,3567,Bangkok,107.0,Thailand,14.0,South East Asia,3.0,Asia
12814,3,14,98,2981,Bandar Seri Begawan,98.0,Brunei Darussalam,14.0,South East Asia,3.0,Asia
12820,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12824,5,21,163,5097,Sheffield,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12830,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12835,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12837,3,12,89,2623,Dubai,89.0,United Arab Emirates,12.0,Middle East,3.0,Asia
12842,3,14,101,3106,Java,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12843,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12844,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12845,3,14,105,3460,General Santos,105.0,Philippines,14.0,South East Asia,3.0,Asia
12846,5,17,125,5861,Frankfurt,125.0,Germany,17.0,Central Europe,5.0,Europe
12847,2,8,48,580,Winnipeg,48.0,Canada,8.0,Northern America,2.0,America
12848,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12850,4,15,109,3974,Cairns Region,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12851,2,8,51,2064,Washington DC,51.0,United States,8.0,Northern America,2.0,America
12855,5,21,163,8252,East Sussex,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12856,3,14,108,3671,Nha Trang,108.0,Vietnam,14.0,South East Asia,3.0,Asia
12861,2,8,51,767,Boulder,51.0,United States,8.0,Northern America,2.0,America
12862,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12863,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12865,4,16,115,447,Nelson,48.0,Canada,8.0,Northern America,2.0,America
12869,2,8,51,1376,Los Angeles,51.0,United States,8.0,Northern America,2.0,America
12870,5,21,163,8651,Newcastle NSW,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12883,5,21,163,8511,Leamington Spa,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12884,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12892,2,8,51,1320,Lancaster,51.0,United States,8.0,Northern America,2.0,America
12893,5,21,163,8317,Glasgow,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12894,5,21,163,8157,City of London,163.0,United Kingdom,21.0,Western Europe,5.0,Europe
12901,5,17,134,6201,Spodnja Idrija,134.0,Slovenia,17.0,Central Europe,5.0,Europe
12902,3,13,93,2696,Bhopal,93.0,India,13.0,South Asia,3.0,Asia
12903,3,14,101,3098,Jakarta,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12907,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12909,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12911,3,13,93,2738,Gurugram (Gurgaon),93.0,India,13.0,South Asia,3.0,Asia
12913,3,13,93,2880,Srinagar,93.0,India,13.0,South Asia,3.0,Asia
12919,2,8,51,859,Chicago,51.0,United States,8.0,Northern America,2.0,America
12924,2,8,51,1801,San Antonio,51.0,United States,8.0,Northern America,2.0,America
12925,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12929,2,8,51,1847,Seattle,51.0,United States,8.0,Northern America,2.0,America
12931,4,15,109,5118,south australia,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12933,4,15,109,4530,Kyneton,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12934,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12936,4,15,109,4292,Glenelg,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12942,3,14,107,3632,Phuket,107.0,Thailand,14.0,South East Asia,3.0,Asia
12949,3,14,101,3013,Bali,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12951,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12952,3,14,101,3071,Denpasar,101.0,Indonesia,14.0,South East Asia,3.0,Asia
12957,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12960,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12962,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12964,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
12965,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12966,3,14,103,3367,Malaysia,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12967,4,15,109,535,Sydney,48.0,Canada,8.0,Northern America,2.0,America
12968,4,15,109,4272,Geelong,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
12970,2,8,51,1847,Seattle,51.0,United States,8.0,Northern America,2.0,America
12972,5,21,159,7440,Lambersart,159.0,France,21.0,Western Europe,5.0,Europe
12973,3,14,103,3354,Kuala Lumpur,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12975,3,12,75,2475,Al Muharraq,75.0,Bahrain,12.0,Middle East,3.0,Asia
12976,3,14,103,3388,Puchong,103.0,Malaysia,14.0,South East Asia,3.0,Asia
12979,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12982,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12984,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
12987,3,13,93,2690,Bengaluru,93.0,India,13.0,South Asia,3.0,Asia
12989,1,4,22,107,Cape Town Central,22.0,South Africa,4.0,Southern Africa,1.0,Africa
12997,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
12998,2,8,51,1376,Los Angeles,51.0,United States,8.0,Northern America,2.0,America
12999,3,13,93,2831,Navi Mumbai,93.0,India,13.0,South Asia,3.0,Asia
13001,4,15,109,5334,Wangaratta,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13006,3,14,106,3551,Singapore,106.0,Singapore,14.0,South East Asia,3.0,Asia
13014,3,14,101,3146,Legian,101.0,Indonesia,14.0,South East Asia,3.0,Asia
13016,2,8,51,1917,Spokane,51.0,United States,8.0,Northern America,2.0,America
13017,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13018,4,15,109,3828,Bendigo,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13021,4,15,109,4116,Creswick,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13022,3,14,101,3128,Kerobokan,101.0,Indonesia,14.0,South East Asia,3.0,Asia
13027,2,8,51,812,Canyon Lake,51.0,United States,8.0,Northern America,2.0,America
13028,2,8,51,1969,Syracuse,51.0,United States,8.0,Northern America,2.0,America
13029,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13033,5,21,163,426,London,48.0,Canada,8.0,Northern America,2.0,America
13036,4,15,109,4940,Perth,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13038,4,16,115,5596,Palmerston North,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
13042,4,16,115,5569,Nelson-Tasman Region,115.0,New Zealand,16.0,Oceania,4.0,Australia & Oceania
13043,3,11,69,2282,Hong Kong,69.0,China,11.0,East Asia,3.0,Asia
13044,4,15,109,1434,Melbourne,51.0,United States,8.0,Northern America,2.0,America
13045,5,17,125,5833,Bremerhaven,125.0,Germany,17.0,Central Europe,5.0,Europe
13046,5,17,130,6117,Warsaw,130.0,Poland,17.0,Central Europe,5.0,Europe
13051,4,15,109,3687,Adelaide,109.0,Australia,15.0,Australia,4.0,Australia & Oceania
13052,3,14,105,3431,Angeles City,105.0,Philippines,14.0,South East Asia,3.0,Asia
